,scene,file,split,range,0,1,2,3,4,5,6,7
12554,3_fire_site_3.4,93,Validation,[220-1000[,1341,0,0,0,0,208,0,0
12555,3_fire_site_3.4,98,Validation,[0-20[,59475,0,60901,0,8970,0,0,0
12556,3_fire_site_3.4,98,Validation,[20-40[,19362,0,10966,0,4120,0,0,0
12557,3_fire_site_3.4,98,Validation,[40-60[,10692,0,1030,0,903,1347,0,0
12558,3_fire_site_3.4,98,Validation,[60-80[,6646,133,0,0,369,0,302,0
12559,3_fire_site_3.4,98,Validation,[80-100[,1994,196,0,0,85,0,0,0
12560,3_fire_site_3.4,98,Validation,[100-140[,4843,0,0,0,3,272,0,0
12561,3_fire_site_3.4,98,Validation,[140-180[,1289,0,0,0,0,0,75,0
12562,3_fire_site_3.4,98,Validation,[180-220[,778,0,0,0,0,243,0,0
12563,3_fire_site_3.4,98,Validation,[220-1000[,1268,0,0,0,0,172,0,0
12564,3_fire_site_3.4,94,Validation,[0-20[,59336,0,61574,0,8885,0,0,0
12565,3_fire_site_3.4,94,Validation,[20-40[,19214,0,10422,0,4262,0,0,0
12566,3_fire_site_3.4,94,Validation,[40-60[,11251,0,575,0,1019,1776,432,0
12567,3_fire_site_3.4,94,Validation,[60-80[,5582,296,0,0,460,0,0,0
12568,3_fire_site_3.4,94,Validation,[80-100[,1781,64,0,0,49,0,0,0
12569,3_fire_site_3.4,94,Validation,[100-140[,4490,0,0,0,5,275,0,0
12570,3_fire_site_3.4,94,Validation,[140-180[,1391,0,0,0,0,0,73,0
12571,3_fire_site_3.4,94,Validation,[180-220[,814,0,0,0,0,219,0,0
12572,3_fire_site_3.4,94,Validation,[220-1000[,1451,0,0,0,0,198,4,0
12573,3_fire_site_3.4,96,Validation,[0-20[,59587,0,60710,0,8973,0,0,0
12574,3_fire_site_3.4,96,Validation,[20-40[,19335,0,11204,0,4119,0,0,0
12575,3_fire_site_3.4,96,Validation,[40-60[,10768,0,856,0,924,1562,299,0
12576,3_fire_site_3.4,96,Validation,[60-80[,6549,238,0,0,418,0,82,0
12577,3_fire_site_3.4,96,Validation,[80-100[,1741,90,0,0,65,0,0,0
12578,3_fire_site_3.4,96,Validation,[100-140[,4617,0,0,0,11,311,0,0
12579,3_fire_site_3.4,96,Validation,[140-180[,1371,0,0,0,0,0,71,0
12580,3_fire_site_3.4,96,Validation,[180-220[,848,0,0,0,0,213,0,0
12581,3_fire_site_3.4,96,Validation,[220-1000[,1340,0,0,0,0,201,0,0
12582,3_fire_site_3.4,91,Validation,[0-20[,58502,0,60763,0,9142,0,0,0
12583,3_fire_site_3.4,91,Validation,[20-40[,19691,0,10965,0,4224,0,0,0
12584,3_fire_site_3.4,91,Validation,[40-60[,11030,0,316,0,990,2185,632,0
12585,3_fire_site_3.4,91,Validation,[60-80[,5820,431,0,0,397,0,0,0
12586,3_fire_site_3.4,91,Validation,[80-100[,1391,0,0,0,43,0,0,0
12587,3_fire_site_3.4,91,Validation,[100-140[,4568,0,0,0,10,342,0,0
12588,3_fire_site_3.4,91,Validation,[140-180[,1669,0,0,0,0,6,81,0
12589,3_fire_site_3.4,91,Validation,[180-220[,758,0,0,0,0,243,0,0
12590,3_fire_site_3.4,91,Validation,[220-1000[,1339,0,0,0,0,200,0,0
12591,3_fire_site_3.4,95,Validation,[0-20[,59361,0,61015,0,8818,0,0,0
12592,3_fire_site_3.4,95,Validation,[20-40[,19093,0,10955,0,4151,0,0,0
12593,3_fire_site_3.4,95,Validation,[40-60[,11276,0,549,0,939,1961,439,0
12594,3_fire_site_3.4,95,Validation,[60-80[,6004,264,0,0,409,0,0,0
12595,3_fire_site_3.4,95,Validation,[80-100[,1677,68,0,0,60,0,0,0
12596,3_fire_site_3.4,95,Validation,[100-140[,4594,0,0,0,5,291,0,0
12597,3_fire_site_3.4,95,Validation,[140-180[,1273,0,0,0,0,0,75,0
12598,3_fire_site_3.4,95,Validation,[180-220[,800,0,0,0,0,228,0,0
12599,3_fire_site_3.4,95,Validation,[220-1000[,1329,0,0,0,0,191,4,0
12600,3_fire_site_3.4,99,Validation,[0-20[,59702,0,60448,0,9090,0,0,0
12601,3_fire_site_3.4,99,Validation,[20-40[,19136,0,11446,0,4320,0,0,0
12602,3_fire_site_3.4,99,Validation,[40-60[,10722,0,1081,0,935,1127,0,0
12603,3_fire_site_3.4,99,Validation,[60-80[,6762,53,0,0,327,0,306,0
12604,3_fire_site_3.4,99,Validation,[80-100[,2129,252,0,0,72,0,0,0
12605,3_fire_site_3.4,99,Validation,[100-140[,4603,0,0,0,4,269,0,0
12606,3_fire_site_3.4,99,Validation,[140-180[,1289,0,0,0,0,0,53,0
12607,3_fire_site_3.4,99,Validation,[180-220[,777,0,0,0,0,186,0,0
12608,3_fire_site_3.4,99,Validation,[220-1000[,1290,0,0,0,0,170,4,0
12609,3_fire_site_3.4,100,Validation,[0-20[,59212,0,61012,0,9031,0,0,0
12610,3_fire_site_3.4,100,Validation,[20-40[,19558,0,11213,0,4102,0,0,0
12611,3_fire_site_3.4,100,Validation,[40-60[,11284,0,1119,0,910,957,0,0
12612,3_fire_site_3.4,100,Validation,[60-80[,6297,4,0,0,278,0,269,0
12613,3_fire_site_3.4,100,Validation,[80-100[,2446,309,0,0,68,0,0,0
12614,3_fire_site_3.4,100,Validation,[100-140[,4497,0,0,0,6,252,0,0
12615,3_fire_site_3.4,100,Validation,[140-180[,1240,0,0,0,0,0,40,0
12616,3_fire_site_3.4,100,Validation,[180-220[,765,0,0,0,0,166,0,0
12617,3_fire_site_3.4,100,Validation,[220-1000[,1331,0,0,0,0,122,3,0
12618,3_fire_site_3.4,92,Validation,[0-20[,58948,0,61020,0,8735,0,0,0
12619,3_fire_site_3.4,92,Validation,[20-40[,19867,0,10530,0,4059,0,0,0
12620,3_fire_site_3.4,92,Validation,[40-60[,11933,0,474,0,931,2069,534,0
12621,3_fire_site_3.4,92,Validation,[60-80[,5328,379,0,0,438,0,0,0
12622,3_fire_site_3.4,92,Validation,[80-100[,1751,0,0,0,51,0,0,0
12623,3_fire_site_3.4,92,Validation,[100-140[,4507,0,0,0,7,283,0,0
12624,3_fire_site_3.4,92,Validation,[140-180[,1548,0,0,0,0,0,76,0
12625,3_fire_site_3.4,92,Validation,[180-220[,777,0,0,0,0,239,0,0
12626,3_fire_site_3.4,92,Validation,[220-1000[,1327,0,0,0,0,208,4,0
12627,3_fire_site_3.4,97,Validation,[0-20[,59650,0,60579,0,8990,0,0,0
12628,3_fire_site_3.4,97,Validation,[20-40[,18944,0,11395,0,4100,0,0,0
12629,3_fire_site_3.4,97,Validation,[40-60[,10622,0,1086,0,997,1407,0,0
12630,3_fire_site_3.4,97,Validation,[60-80[,6962,214,0,0,342,0,343,0
12631,3_fire_site_3.4,97,Validation,[80-100[,1726,118,0,0,50,0,0,0
12632,3_fire_site_3.4,97,Validation,[100-140[,4495,0,0,0,4,301,0,0
12633,3_fire_site_3.4,97,Validation,[140-180[,1363,0,0,0,0,0,70,0
12634,3_fire_site_3.4,97,Validation,[180-220[,837,0,0,0,0,201,0,0
12635,3_fire_site_3.4,97,Validation,[220-1000[,1401,0,0,0,0,183,5,0
12636,9_station_ruebenkamp_9.2,209,Test,[0-20[,79685,0,0,0,11330,0,0,0
12637,9_station_ruebenkamp_9.2,209,Test,[20-40[,46587,0,0,0,4646,188,0,0
12638,9_station_ruebenkamp_9.2,209,Test,[40-60[,15098,0,0,0,1108,0,0,0
12639,9_station_ruebenkamp_9.2,209,Test,[60-80[,11606,0,0,0,271,0,0,0
12640,9_station_ruebenkamp_9.2,209,Test,[80-100[,9877,0,0,0,41,670,0,0
12641,9_station_ruebenkamp_9.2,209,Test,[100-140[,9352,0,0,0,25,245,83,0
12642,9_station_ruebenkamp_9.2,209,Test,[140-180[,2614,0,0,0,0,100,0,0
12643,9_station_ruebenkamp_9.2,209,Test,[180-220[,2014,0,0,0,0,33,0,0
12644,9_station_ruebenkamp_9.2,209,Test,[220-1000[,499,0,0,0,0,16,14,0
12645,9_station_ruebenkamp_9.2,210,Test,[0-20[,79706,0,0,0,11414,0,0,0
12646,9_station_ruebenkamp_9.2,210,Test,[20-40[,46628,0,0,0,4727,534,0,0
12647,9_station_ruebenkamp_9.2,210,Test,[40-60[,14958,0,0,0,1195,0,0,0
12648,9_station_ruebenkamp_9.2,210,Test,[60-80[,11818,0,0,0,313,0,0,0
12649,9_station_ruebenkamp_9.2,210,Test,[80-100[,9295,0,0,0,49,613,0,0
12650,9_station_ruebenkamp_9.2,210,Test,[100-140[,9262,0,0,0,26,206,75,0
12651,9_station_ruebenkamp_9.2,210,Test,[140-180[,2684,0,0,0,0,80,0,0
12652,9_station_ruebenkamp_9.2,210,Test,[180-220[,1906,0,0,0,0,37,0,0
12653,9_station_ruebenkamp_9.2,210,Test,[220-1000[,492,0,0,0,0,27,14,0
12654,9_station_ruebenkamp_9.2,212,Test,[0-20[,81574,0,0,0,11227,0,0,0
12655,9_station_ruebenkamp_9.2,212,Test,[20-40[,45864,0,0,0,4490,588,0,0
12656,9_station_ruebenkamp_9.2,212,Test,[40-60[,14605,0,0,0,1103,0,0,0
12657,9_station_ruebenkamp_9.2,212,Test,[60-80[,13103,0,0,0,261,479,0,0
12658,9_station_ruebenkamp_9.2,212,Test,[80-100[,7823,0,0,0,55,125,0,0
12659,9_station_ruebenkamp_9.2,212,Test,[100-140[,9384,0,0,0,5,234,78,0
12660,9_station_ruebenkamp_9.2,212,Test,[140-180[,2283,0,0,0,0,90,0,0
12661,9_station_ruebenkamp_9.2,212,Test,[180-220[,1935,0,0,0,0,45,0,0
12662,9_station_ruebenkamp_9.2,212,Test,[220-1000[,539,0,0,0,0,16,19,0
12663,9_station_ruebenkamp_9.2,206,Test,[0-20[,81424,0,0,0,11595,0,0,0
12664,9_station_ruebenkamp_9.2,206,Test,[20-40[,44463,0,0,0,4840,559,0,0
12665,9_station_ruebenkamp_9.2,206,Test,[40-60[,15232,0,0,0,1065,0,0,0
12666,9_station_ruebenkamp_9.2,206,Test,[60-80[,11240,0,0,0,284,0,0,0
12667,9_station_ruebenkamp_9.2,206,Test,[80-100[,10333,0,0,0,58,706,0,0
12668,9_station_ruebenkamp_9.2,206,Test,[100-140[,9064,0,0,0,27,249,25,0
12669,9_station_ruebenkamp_9.2,206,Test,[140-180[,2668,0,0,0,0,91,0,0
12670,9_station_ruebenkamp_9.2,206,Test,[180-220[,1701,0,0,0,0,41,0,0
12671,9_station_ruebenkamp_9.2,206,Test,[220-1000[,619,0,0,0,0,16,0,0
12672,9_station_ruebenkamp_9.2,214,Test,[0-20[,81373,0,0,0,11664,0,0,0
12673,9_station_ruebenkamp_9.2,214,Test,[20-40[,45515,0,0,0,4835,633,0,0
12674,9_station_ruebenkamp_9.2,214,Test,[40-60[,14853,0,0,0,1106,0,0,0
12675,9_station_ruebenkamp_9.2,214,Test,[60-80[,13172,0,0,0,264,610,0,0
12676,9_station_ruebenkamp_9.2,214,Test,[80-100[,7185,0,0,0,42,0,0,0
12677,9_station_ruebenkamp_9.2,214,Test,[100-140[,10124,0,0,0,10,239,88,0
12678,9_station_ruebenkamp_9.2,214,Test,[140-180[,2447,0,0,0,0,72,0,0
12679,9_station_ruebenkamp_9.2,214,Test,[180-220[,1911,0,0,0,0,45,0,0
12680,9_station_ruebenkamp_9.2,214,Test,[220-1000[,542,0,0,0,0,19,18,0
12681,9_station_ruebenkamp_9.2,207,Test,[0-20[,80823,0,0,0,11344,0,0,0
12682,9_station_ruebenkamp_9.2,207,Test,[20-40[,44900,0,0,0,4693,528,0,0
12683,9_station_ruebenkamp_9.2,207,Test,[40-60[,15443,0,0,0,1179,0,0,0
12684,9_station_ruebenkamp_9.2,207,Test,[60-80[,11493,0,0,0,322,0,0,0
12685,9_station_ruebenkamp_9.2,207,Test,[80-100[,9861,0,0,0,33,515,0,0
12686,9_station_ruebenkamp_9.2,207,Test,[100-140[,8673,0,0,0,28,201,70,0
12687,9_station_ruebenkamp_9.2,207,Test,[140-180[,2852,0,0,0,0,79,0,0
12688,9_station_ruebenkamp_9.2,207,Test,[180-220[,1782,0,0,0,0,35,0,0
12689,9_station_ruebenkamp_9.2,207,Test,[220-1000[,570,0,0,0,0,14,23,0
12690,9_station_ruebenkamp_9.2,211,Test,[0-20[,80696,0,0,0,11568,0,0,0
12691,9_station_ruebenkamp_9.2,211,Test,[20-40[,45977,0,0,0,4521,609,0,0
12692,9_station_ruebenkamp_9.2,211,Test,[40-60[,14788,0,0,0,1113,0,0,0
12693,9_station_ruebenkamp_9.2,211,Test,[60-80[,12113,0,0,0,315,25,0,0
12694,9_station_ruebenkamp_9.2,211,Test,[80-100[,8875,0,0,0,33,617,0,0
12695,9_station_ruebenkamp_9.2,211,Test,[100-140[,9288,0,0,0,18,221,81,0
12696,9_station_ruebenkamp_9.2,211,Test,[140-180[,2529,0,0,0,0,80,0,0
12697,9_station_ruebenkamp_9.2,211,Test,[180-220[,1913,0,0,0,0,32,0,0
12698,9_station_ruebenkamp_9.2,211,Test,[220-1000[,485,0,0,0,0,20,13,0
12699,9_station_ruebenkamp_9.2,205,Test,[0-20[,81367,0,0,0,11570,0,0,0
12700,9_station_ruebenkamp_9.2,205,Test,[20-40[,44458,0,0,0,4737,951,0,0
12701,9_station_ruebenkamp_9.2,205,Test,[40-60[,15517,0,0,0,1077,0,0,0
12702,9_station_ruebenkamp_9.2,205,Test,[60-80[,10886,0,0,0,312,0,0,0
12703,9_station_ruebenkamp_9.2,205,Test,[80-100[,10186,0,0,0,41,538,0,0
12704,9_station_ruebenkamp_9.2,205,Test,[100-140[,8407,0,0,0,28,249,77,0
12705,9_station_ruebenkamp_9.2,205,Test,[140-180[,2802,0,0,0,0,81,0,0
12706,9_station_ruebenkamp_9.2,205,Test,[180-220[,1625,0,0,0,0,34,0,0
12707,9_station_ruebenkamp_9.2,205,Test,[220-1000[,690,0,0,0,0,20,16,0
12708,9_station_ruebenkamp_9.2,208,Test,[0-20[,80317,0,0,0,11374,0,0,0
12709,9_station_ruebenkamp_9.2,208,Test,[20-40[,45758,0,0,0,4714,546,0,0
12710,9_station_ruebenkamp_9.2,208,Test,[40-60[,14972,0,0,0,1093,0,0,0
12711,9_station_ruebenkamp_9.2,208,Test,[60-80[,11377,0,0,0,321,0,0,0
12712,9_station_ruebenkamp_9.2,208,Test,[80-100[,9935,0,0,0,41,595,0,0
12713,9_station_ruebenkamp_9.2,208,Test,[100-140[,8989,0,0,0,24,236,78,0
12714,9_station_ruebenkamp_9.2,208,Test,[140-180[,2764,0,0,0,0,85,0,0
12715,9_station_ruebenkamp_9.2,208,Test,[180-220[,1954,0,0,0,0,33,0,0
12716,9_station_ruebenkamp_9.2,208,Test,[220-1000[,491,0,0,0,0,17,13,0
12717,9_station_ruebenkamp_9.2,213,Test,[0-20[,81313,0,0,0,11652,0,0,0
12718,9_station_ruebenkamp_9.2,213,Test,[20-40[,45479,0,0,0,4952,697,0,0
12719,9_station_ruebenkamp_9.2,213,Test,[40-60[,14545,0,0,0,1132,0,0,0
12720,9_station_ruebenkamp_9.2,213,Test,[60-80[,13070,0,0,0,303,697,0,0
12721,9_station_ruebenkamp_9.2,213,Test,[80-100[,7553,0,0,0,53,0,0,0
12722,9_station_ruebenkamp_9.2,213,Test,[100-140[,9742,0,0,0,12,212,76,0
12723,9_station_ruebenkamp_9.2,213,Test,[140-180[,2414,0,0,0,0,73,0,0
12724,9_station_ruebenkamp_9.2,213,Test,[180-220[,1857,0,0,0,0,45,0,0
12725,9_station_ruebenkamp_9.2,213,Test,[220-1000[,502,0,0,0,0,16,14,0
12726,20_vegetation_squirrel_20.1,2,Train,[0-20[,127228,0,0,0,4575,2931,0,0
12727,20_vegetation_squirrel_20.1,2,Train,[20-40[,48649,0,0,0,1573,0,0,0
12728,20_vegetation_squirrel_20.1,2,Train,[40-60[,12961,0,0,0,199,415,0,0
12729,20_vegetation_squirrel_20.1,2,Train,[60-80[,9591,0,0,0,0,0,0,0
12730,20_vegetation_squirrel_20.1,2,Train,[80-100[,3928,0,0,0,0,0,0,0
12731,20_vegetation_squirrel_20.1,2,Train,[100-140[,6057,0,0,0,0,168,0,0
12732,20_vegetation_squirrel_20.1,2,Train,[140-180[,320,0,0,0,0,0,0,0
12733,20_vegetation_squirrel_20.1,2,Train,[180-220[,25,0,0,0,0,0,0,0
12734,20_vegetation_squirrel_20.1,2,Train,[220-1000[,0,0,0,0,0,0,0,0
12735,20_vegetation_squirrel_20.1,7,Train,[0-20[,119170,0,0,0,4765,1320,0,0
12736,20_vegetation_squirrel_20.1,7,Train,[20-40[,55161,0,0,0,1872,0,0,0
12737,20_vegetation_squirrel_20.1,7,Train,[40-60[,13909,0,0,0,203,597,0,0
12738,20_vegetation_squirrel_20.1,7,Train,[60-80[,11236,0,0,0,0,0,0,0
12739,20_vegetation_squirrel_20.1,7,Train,[80-100[,4289,0,0,0,0,175,0,0
12740,20_vegetation_squirrel_20.1,7,Train,[100-140[,5960,0,0,0,0,0,0,0
12741,20_vegetation_squirrel_20.1,7,Train,[140-180[,230,0,0,0,0,0,0,0
12742,20_vegetation_squirrel_20.1,7,Train,[180-220[,62,0,0,0,0,0,0,0
12743,20_vegetation_squirrel_20.1,7,Train,[220-1000[,0,0,0,0,0,0,0,0
12744,20_vegetation_squirrel_20.1,5,Train,[0-20[,121771,0,0,0,4506,1161,0,0
12745,20_vegetation_squirrel_20.1,5,Train,[20-40[,53486,0,0,0,1545,0,0,0
12746,20_vegetation_squirrel_20.1,5,Train,[40-60[,13672,0,0,0,171,486,0,0
12747,20_vegetation_squirrel_20.1,5,Train,[60-80[,10578,0,0,0,0,0,0,0
12748,20_vegetation_squirrel_20.1,5,Train,[80-100[,4449,0,0,0,0,178,0,0
12749,20_vegetation_squirrel_20.1,5,Train,[100-140[,6596,0,0,0,0,0,0,0
12750,20_vegetation_squirrel_20.1,5,Train,[140-180[,268,0,0,0,0,0,0,0
12751,20_vegetation_squirrel_20.1,5,Train,[180-220[,44,0,0,0,0,0,0,0
12752,20_vegetation_squirrel_20.1,5,Train,[220-1000[,0,0,0,0,0,0,0,0
12753,20_vegetation_squirrel_20.1,4,Train,[0-20[,122867,0,0,0,4497,1554,0,0
12754,20_vegetation_squirrel_20.1,4,Train,[20-40[,52686,0,0,0,1597,0,0,0
12755,20_vegetation_squirrel_20.1,4,Train,[40-60[,13857,0,0,0,229,496,0,0
12756,20_vegetation_squirrel_20.1,4,Train,[60-80[,10448,0,0,0,0,0,0,0
12757,20_vegetation_squirrel_20.1,4,Train,[80-100[,4340,0,0,0,0,172,0,0
12758,20_vegetation_squirrel_20.1,4,Train,[100-140[,5946,0,0,0,0,17,0,0
12759,20_vegetation_squirrel_20.1,4,Train,[140-180[,230,0,0,0,0,0,0,0
12760,20_vegetation_squirrel_20.1,4,Train,[180-220[,56,0,0,0,0,0,0,0
12761,20_vegetation_squirrel_20.1,4,Train,[220-1000[,1,0,0,0,0,0,0,0
12762,20_vegetation_squirrel_20.1,9,Train,[0-20[,119393,0,0,0,4527,1548,0,0
12763,20_vegetation_squirrel_20.1,9,Train,[20-40[,56502,0,0,0,1697,0,0,0
12764,20_vegetation_squirrel_20.1,9,Train,[40-60[,11705,0,0,0,117,694,0,0
12765,20_vegetation_squirrel_20.1,9,Train,[60-80[,12132,0,0,0,0,0,0,0
12766,20_vegetation_squirrel_20.1,9,Train,[80-100[,4371,0,0,0,0,165,0,0
12767,20_vegetation_squirrel_20.1,9,Train,[100-140[,6089,0,0,0,0,0,0,0
12768,20_vegetation_squirrel_20.1,9,Train,[140-180[,286,0,0,0,0,0,0,0
12769,20_vegetation_squirrel_20.1,9,Train,[180-220[,42,0,0,0,0,0,0,0
12770,20_vegetation_squirrel_20.1,9,Train,[220-1000[,0,0,0,0,0,0,0,0
12771,20_vegetation_squirrel_20.1,3,Train,[0-20[,124276,0,0,0,4537,2490,0,0
12772,20_vegetation_squirrel_20.1,3,Train,[20-40[,51012,0,0,0,1540,0,0,0
12773,20_vegetation_squirrel_20.1,3,Train,[40-60[,13734,0,0,0,207,543,0,0
12774,20_vegetation_squirrel_20.1,3,Train,[60-80[,9947,0,0,0,0,0,0,0
12775,20_vegetation_squirrel_20.1,3,Train,[80-100[,4071,0,0,0,0,6,0,0
12776,20_vegetation_squirrel_20.1,3,Train,[100-140[,5993,0,0,0,0,170,0,0
12777,20_vegetation_squirrel_20.1,3,Train,[140-180[,290,0,0,0,0,0,0,0
12778,20_vegetation_squirrel_20.1,3,Train,[180-220[,31,0,0,0,0,0,0,0
12779,20_vegetation_squirrel_20.1,3,Train,[220-1000[,0,0,0,0,0,0,0,0
12780,20_vegetation_squirrel_20.1,1,Train,[0-20[,128300,0,0,0,4584,3017,0,0
12781,20_vegetation_squirrel_20.1,1,Train,[20-40[,48217,0,0,0,1664,0,0,0
12782,20_vegetation_squirrel_20.1,1,Train,[40-60[,12306,0,0,0,0,470,0,0
12783,20_vegetation_squirrel_20.1,1,Train,[60-80[,9613,0,0,0,0,0,0,0
12784,20_vegetation_squirrel_20.1,1,Train,[80-100[,3655,0,0,0,0,0,0,0
12785,20_vegetation_squirrel_20.1,1,Train,[100-140[,6192,0,0,0,0,180,0,0
12786,20_vegetation_squirrel_20.1,1,Train,[140-180[,378,0,0,0,0,0,0,0
12787,20_vegetation_squirrel_20.1,1,Train,[180-220[,51,0,0,0,0,0,0,0
12788,20_vegetation_squirrel_20.1,1,Train,[220-1000[,0,0,0,0,0,0,0,0
12789,20_vegetation_squirrel_20.1,8,Train,[0-20[,119021,0,0,0,4516,1386,0,0
12790,20_vegetation_squirrel_20.1,8,Train,[20-40[,55130,0,0,0,1687,0,0,0
12791,20_vegetation_squirrel_20.1,8,Train,[40-60[,13267,0,0,0,167,778,0,0
12792,20_vegetation_squirrel_20.1,8,Train,[60-80[,12052,0,0,0,0,0,0,0
12793,20_vegetation_squirrel_20.1,8,Train,[80-100[,4275,0,0,0,0,176,0,0
12794,20_vegetation_squirrel_20.1,8,Train,[100-140[,6184,0,0,0,0,0,0,0
12795,20_vegetation_squirrel_20.1,8,Train,[140-180[,255,0,0,0,0,0,0,0
12796,20_vegetation_squirrel_20.1,8,Train,[180-220[,46,0,0,0,0,0,0,0
12797,20_vegetation_squirrel_20.1,8,Train,[220-1000[,1,0,0,0,0,0,0,0
12798,20_vegetation_squirrel_20.1,0,Train,[0-20[,129081,0,0,0,4667,3096,0,0
12799,20_vegetation_squirrel_20.1,0,Train,[20-40[,47440,0,0,0,1680,0,0,0
12800,20_vegetation_squirrel_20.1,0,Train,[40-60[,11961,0,0,0,0,422,0,0
12801,20_vegetation_squirrel_20.1,0,Train,[60-80[,9661,0,0,0,0,0,0,0
12802,20_vegetation_squirrel_20.1,0,Train,[80-100[,3886,0,0,0,0,0,0,0
12803,20_vegetation_squirrel_20.1,0,Train,[100-140[,6153,0,0,0,0,149,0,0
12804,20_vegetation_squirrel_20.1,0,Train,[140-180[,330,0,0,0,0,0,0,0
12805,20_vegetation_squirrel_20.1,0,Train,[180-220[,34,0,0,0,0,0,0,0
12806,20_vegetation_squirrel_20.1,0,Train,[220-1000[,1,0,0,0,0,0,0,0
12807,20_vegetation_squirrel_20.1,6,Train,[0-20[,119873,0,0,0,4529,1236,0,0
12808,20_vegetation_squirrel_20.1,6,Train,[20-40[,54390,0,0,0,1625,0,0,0
12809,20_vegetation_squirrel_20.1,6,Train,[40-60[,13970,0,0,0,203,694,0,0
12810,20_vegetation_squirrel_20.1,6,Train,[60-80[,10887,0,0,0,0,0,0,0
12811,20_vegetation_squirrel_20.1,6,Train,[80-100[,4370,0,0,0,0,193,0,0
12812,20_vegetation_squirrel_20.1,6,Train,[100-140[,6223,0,0,0,0,0,0,0
12813,20_vegetation_squirrel_20.1,6,Train,[140-180[,376,0,0,0,0,0,0,0
12814,20_vegetation_squirrel_20.1,6,Train,[180-220[,49,0,0,0,0,0,0,0
12815,20_vegetation_squirrel_20.1,6,Train,[220-1000[,0,0,0,0,0,0,0,0
12816,19_vegetation_curve_19.1,213,Test,[0-20[,134659,0,0,0,4757,0,0,0
12817,19_vegetation_curve_19.1,213,Test,[20-40[,43248,0,0,0,2058,0,0,0
12818,19_vegetation_curve_19.1,213,Test,[40-60[,18591,0,0,0,12,0,0,0
12819,19_vegetation_curve_19.1,213,Test,[60-80[,6115,0,0,0,0,0,0,0
12820,19_vegetation_curve_19.1,213,Test,[80-100[,2084,0,0,0,0,0,0,0
12821,19_vegetation_curve_19.1,213,Test,[100-140[,507,0,0,0,0,0,0,0
12822,19_vegetation_curve_19.1,213,Test,[140-180[,149,0,0,0,0,0,0,0
12823,19_vegetation_curve_19.1,213,Test,[180-220[,33,0,0,0,0,0,0,0
12824,19_vegetation_curve_19.1,213,Test,[220-1000[,42,0,0,0,0,0,0,0
12825,19_vegetation_curve_19.1,216,Test,[0-20[,121416,0,0,0,4811,0,0,0
12826,19_vegetation_curve_19.1,216,Test,[20-40[,51038,0,0,0,2065,0,0,0
12827,19_vegetation_curve_19.1,216,Test,[40-60[,22013,0,0,0,2,0,0,0
12828,19_vegetation_curve_19.1,216,Test,[60-80[,6515,0,0,0,0,0,0,0
12829,19_vegetation_curve_19.1,216,Test,[80-100[,2015,0,0,0,0,0,0,0
12830,19_vegetation_curve_19.1,216,Test,[100-140[,547,0,0,0,0,0,0,0
12831,19_vegetation_curve_19.1,216,Test,[140-180[,62,0,0,0,0,0,0,0
12832,19_vegetation_curve_19.1,216,Test,[180-220[,84,0,0,0,0,0,0,0
12833,19_vegetation_curve_19.1,216,Test,[220-1000[,78,0,0,0,0,0,0,0
12834,19_vegetation_curve_19.1,220,Test,[0-20[,121987,0,0,0,4828,0,0,0
12835,19_vegetation_curve_19.1,220,Test,[20-40[,58296,0,0,0,2110,0,0,0
12836,19_vegetation_curve_19.1,220,Test,[40-60[,15306,0,0,0,20,0,0,0
12837,19_vegetation_curve_19.1,220,Test,[60-80[,4127,0,0,0,0,0,0,0
12838,19_vegetation_curve_19.1,220,Test,[80-100[,2958,0,0,0,0,0,0,0
12839,19_vegetation_curve_19.1,220,Test,[100-140[,413,0,0,0,0,0,0,0
12840,19_vegetation_curve_19.1,220,Test,[140-180[,147,0,0,0,0,0,0,0
12841,19_vegetation_curve_19.1,220,Test,[180-220[,283,0,0,0,0,0,0,0
12842,19_vegetation_curve_19.1,220,Test,[220-1000[,50,0,0,0,0,0,0,0
12843,19_vegetation_curve_19.1,221,Test,[0-20[,123089,0,0,0,4817,0,0,0
12844,19_vegetation_curve_19.1,221,Test,[20-40[,57923,0,0,0,2258,0,0,0
12845,19_vegetation_curve_19.1,221,Test,[40-60[,14739,0,0,0,23,0,0,0
12846,19_vegetation_curve_19.1,221,Test,[60-80[,4450,0,0,0,0,0,0,0
12847,19_vegetation_curve_19.1,221,Test,[80-100[,2545,0,0,0,0,0,0,0
12848,19_vegetation_curve_19.1,221,Test,[100-140[,570,0,0,0,0,0,0,0
12849,19_vegetation_curve_19.1,221,Test,[140-180[,259,0,0,0,0,0,0,0
12850,19_vegetation_curve_19.1,221,Test,[180-220[,324,0,0,0,0,0,0,0
12851,19_vegetation_curve_19.1,221,Test,[220-1000[,27,0,0,0,0,0,0,0
12852,19_vegetation_curve_19.1,214,Test,[0-20[,128456,0,0,0,4738,0,0,0
12853,19_vegetation_curve_19.1,214,Test,[20-40[,47046,0,0,0,2097,0,0,0
12854,19_vegetation_curve_19.1,214,Test,[40-60[,19480,0,0,0,23,0,0,0
12855,19_vegetation_curve_19.1,214,Test,[60-80[,6514,0,0,0,0,0,0,0
12856,19_vegetation_curve_19.1,214,Test,[80-100[,2488,0,0,0,0,0,0,0
12857,19_vegetation_curve_19.1,214,Test,[100-140[,662,0,0,0,0,0,0,0
